time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_mm,actuator_setpoint_mm,motor_cmd
322.462,0.3353,0.7071,0.3718,-0.018,19.133,20.0,0
322.512,0.3349,0.7071,0.3722,-0.018,18.926,20.0,133
322.562,0.3331,0.7071,0.374,-0.02,19.133,20.0,133
322.612,0.3321,0.7071,0.375,-0.02,19.365,20.0,134
322.662,0.3315,0.7071,0.3756,-0.018,19.475,20.0,134
322.712,0.3302,0.7071,0.3769,-0.018,19.426,20.0,0
322.762,0.3294,0.7071,0.3777,-0.018,19.426,20.0,0
322.812,0.3287,0.7071,0.3784,-0.016,19.402,20.0,0
322.862,0.3273,0.7071,0.3798,-0.018,19.426,20.0,0
322.912,0.3268,0.7071,0.3803,-0.016,19.438,20.0,0
322.962,0.3258,0.7071,0.3813,-0.02,19.426,20.0,0
323.012,0.3246,0.7071,0.3825,-0.02,19.414,20.0,0
323.062,0.3243,0.7071,0.3828,-0.016,19.438,20.0,0
323.112,0.3238,0.7071,0.3833,-0.016,19.438,20.0,0
323.162,0.3231,0.7071,0.384,-0.014,19.414,20.0,0
323.212,0.3225,0.7071,0.3846,-0.014,19.438,20.0,0
323.262,0.3221,0.7071,0.385,-0.012,19.414,20.0,0
323.312,0.3215,0.7071,0.3856,-0.012,19.438,20.0,0
323.362,0.3205,0.7071,0.3866,-0.012,19.438,20.0,0
323.412,0.32,0.7071,0.3871,-0.012,19.426,20.0,0
323.462,0.32,0.7071,0.3871,-0.01,19.438,20.0,0
323.512,0.3192,0.7071,0.3879,-0.012,19.426,20.0,0
323.562,0.3187,0.7071,0.3884,-0.012,19.426,20.0,0
323.612,0.3187,0.7071,0.3884,-0.01,19.438,20.0,0
323.662,0.3179,0.7071,0.3892,-0.01,19.438,20.0,0
323.712,0.317,0.7071,0.3901,-0.012,19.414,20.0,0
323.762,0.3169,0.7071,0.3902,-0.01,19.426,20.0,0
323.812,0.3157,0.7071,0.3914,-0.01,19.426,20.0,0
323.862,0.3154,0.7071,0.3917,-0.01,19.426,20.0,0
323.912,0.3148,0.7071,0.3923,-0.012,19.438,20.0,0
323.962,0.3146,0.7071,0.3925,-0.01,19.438,20.0,0
324.012,0.314,0.7071,0.3931,-0.012,19.438,20.0,0
324.062,0.3127,0.7071,0.3944,-0.012,19.414,20.0,0
324.112,0.3124,0.7071,0.3947,-0.012,19.426,20.0,0
324.162,0.3113,0.7071,0.3958,-0.012,19.133,20.0,133
324.214,0.3112,0.7071,0.3959,-0.012,19.121,20.0,133
324.263,0.3102,0.7071,0.3969,-0.012,19.145,20.0,135
324.313,0.3098,0.7071,0.3973,-0.012,19.292,20.0,135
324.363,0.3095,0.7071,0.3976,-0.008,19.499,20.0,134
324.413,0.3084,0.7071,0.3987,-0.012,19.353,20.0,134
324.463,0.3073,0.7071,0.3998,-0.0204,19.658,20.0,0
324.513,0.3065,0.7071,0.4006,-0.016,19.67,20.0,0
324.563,0.3063,0.7071,0.4008,-0.016,19.658,20.0,0
324.613,0.3059,0.7071,0.4012,-0.008,19.658,20.0,0
324.663,0.3057,0.7071,0.4014,-0.008,19.658,20.0,0
324.713,0.305,0.7071,0.4021,-0.008,19.658,20.0,0
324.763,0.3039,0.7071,0.4032,-0.014,19.646,20.0,0
324.813,0.3038,0.7071,0.4033,-0.014,19.658,20.0,0
324.863,0.3029,0.7071,0.4042,-0.014,19.67,20.0,0
324.913,0.3029,0.7071,0.4042,-0.008,19.646,20.0,0
324.963,0.3026,0.7071,0.4045,-0.006,19.658,20.0,0
325.013,0.3019,0.7071,0.4052,-0.008,19.658,20.0,0
325.063,0.3017,0.7071,0.4054,-0.006,19.658,20.0,0
325.113,0.3015,0.7071,0.4056,-0.006,19.67,20.0,0
325.163,0.3013,0.7071,0.4058,-0.004,19.67,20.0,0
325.213,0.3011,0.7071,0.406,-0.004,19.646,20.0,0
325.263,0.3005,0.7071,0.4066,-0.004,19.67,20.0,0
325.313,0.3005,0.7071,0.4066,-0.004,19.646,20.0,0
325.363,0.3004,0.7071,0.4067,-0.004,19.658,20.0,0
325.413,0.3003,0.7071,0.4068,-0.004,19.646,20.0,0
325.463,0.2995,0.7071,0.4076,-0.004,19.67,20.0,0
325.513,0.2995,0.7071,0.4076,-0.004,19.658,20.0,0
325.563,0.2991,0.7071,0.408,-0.004,19.658,20.0,0
325.613,0.299,0.7071,0.4081,-0.002,19.67,20.0,0
325.663,0.299,0.7071,0.4081,-0.002,19.646,20.0,0
325.713,0.2986,0.7071,0.4085,-0.002,19.658,20.0,0
325.763,0.2982,0.7071,0.4089,-0.002,19.67,20.0,0
325.813,0.2981,0.7071,0.409,-0.002,19.438,20.0,133
325.863,0.2975,0.7071,0.4096,-0.008,19.414,20.0,133
325.913,0.2973,0.7071,0.4098,-0.004,19.524,20.0,134
325.963,0.297,0.7071,0.4101,-0.006,19.731,20.0,134
326.013,0.2966,0.7071,0.4105,-0.006,19.524,20.0,134
326.063,0.2965,0.7071,0.4106,-0.006,19.658,20.0,0
326.113,0.2964,0.7071,0.4107,-0.006,19.67,20.0,0
326.163,0.2958,0.7071,0.4113,-0.006,19.414,20.0,133
326.215,0.2956,0.7071,0.4115,-0.004,19.28,20.0,133
326.264,0.2955,0.7071,0.4116,-0.004,19.56,20.0,133
326.314,0.2951,0.7071,0.412,-0.004,19.524,20.0,136
326.364,0.295,0.7071,0.4121,-0.0038,19.548,20.0,136
326.414,0.295,0.7071,0.4121,-0.002,19.78,20.0,133
326.464,0.295,0.7071,0.4121,-0.002,19.548,20.0,133
326.514,0.295,0.7071,0.4121,-0.002,19.438,20.0,133
326.564,0.295,0.7071,0.4121,-0.002,19.402,20.0,133
326.614,0.2949,0.7071,0.4122,-0.002,19.634,20.0,133
326.664,0.2948,0.7071,0.4123,-0.002,19.389,20.0,134
326.714,0.2947,0.7071,0.4124,-0.002,19.67,20.0,0
326.764,0.2947,0.7071,0.4124,0.0,19.67,20.0,0
326.814,0.2947,0.7071,0.4124,0.0,19.426,20.0,133
326.864,0.2947,0.7071,0.4124,0.0,19.463,20.0,133
326.914,0.2947,0.7071,0.4124,0.0,19.414,20.0,135
326.964,0.2947,0.7071,0.4124,0.0,19.414,20.0,134
327.014,0.2947,0.7071,0.4124,0.0,19.573,20.0,134
327.064,0.2949,0.7071,0.4122,0.0,19.499,20.0,134
327.114,0.2949,0.7071,0.4122,0.0,19.621,20.0,134
327.164,0.2949,0.7071,0.4122,0.0,19.56,20.0,134
327.214,0.2949,0.7071,0.4122,0.0,19.585,20.0,133
327.264,0.2949,0.7071,0.4122,0.0,19.597,20.0,133
327.314,0.2949,0.7071,0.4122,0.0,19.536,20.0,134
327.364,0.2951,0.7071,0.412,0.0,19.56,20.0,134
327.414,0.2951,0.7071,0.412,0.0,19.573,20.0,134
327.464,0.2952,0.7071,0.4119,0.0,19.548,20.0,134
327.514,0.2952,0.7071,0.4119,0.0,19.56,20.0,134
327.564,0.2952,0.7071,0.4119,0.0,19.573,20.0,134
327.614,0.2952,0.7071,0.4119,0.0,19.56,20.0,134
327.664,0.2953,0.7071,0.4118,0.0,19.695,20.0,134
327.714,0.2953,0.7071,0.4118,0.0,19.67,20.0,134
327.764,0.2953,0.7071,0.4118,0.0,19.56,20.0,134
327.814,0.2954,0.7071,0.4117,0.0,19.585,20.0,133
327.864,0.2954,0.7071,0.4117,0.0,19.56,20.0,133
327.914,0.2955,0.7071,0.4116,0.0,19.548,20.0,134
327.964,0.2958,0.7071,0.4113,0.0,19.915,20.0,134
328.014,0.2958,0.7071,0.4113,0.0,19.768,20.0,134
328.064,0.2959,0.7071,0.4112,0.002,19.853,20.0,0
328.114,0.2961,0.7071,0.411,0.002,19.805,20.0,0
328.164,0.2963,0.7071,0.4108,0.002,19.573,20.0,133
328.216,0.2966,0.7071,0.4105,0.002,19.414,12.7056884765625,133
328.265,0.2968,0.7071,0.4103,0.004,19.719,6.90185546875,133
328.315,0.2969,0.7071,0.4102,0.004,19.768,0.62744140625,-154
328.365,0.297,0.7071,0.4101,0.004,19.744,0.0,-154
328.415,0.2971,0.7071,0.41,0.002,19.573,0.0,-208
328.465,0.2976,0.7071,0.4095,0.004,18.901,0.0,-211
328.515,0.2982,0.7071,0.4089,0.004,17.937,0.0,-211
328.565,0.2986,0.7071,0.4085,0.0041,16.85,0.0,-207
328.615,0.2989,0.7071,0.4082,0.0058,15.983,0.0,-207
328.665,0.2991,0.7071,0.408,0.0041,15.067,0.0,-198
328.715,0.2991,0.7071,0.408,0.004,14.151,0.0,-198
328.765,0.2994,0.7071,0.4077,0.006,13.651,0.0,-193
328.815,0.2999,0.7071,0.4072,0.006,12.967,0.0,-193
328.865,0.3,0.7071,0.4071,0.006,12.173,0.0,-190
328.915,0.3002,0.7071,0.4069,0.006,11.844,0.0,-190
328.965,0.3009,0.7071,0.4062,0.006,11.209,0.0,-186
329.015,0.3009,0.7071,0.4062,0.004,10.952,2.6666259765625,-186
329.065,0.3013,0.7071,0.4058,0.004,10.366,5.4901123046875,-184
329.115,0.3015,0.7071,0.4056,0.004,10.061,9.097900390625,-184
329.165,0.3018,0.7071,0.4053,0.006,9.89,15.8428955078125,-160
329.215,0.3023,0.7071,0.4048,0.006,9.78,20.0,-160
329.265,0.3029,0.7071,0.4042,0.006,8.828,20.0,143
329.315,0.3034,0.7071,0.4037,0.008,9.328,20.0,143
329.365,0.3034,0.7071,0.4037,0.008,8.767,20.0,167
329.415,0.3034,0.7071,0.4037,0.006,8.974,20.0,160
329.465,0.3034,0.7071,0.4037,0.006,9.133,20.0,160
329.515,0.3034,0.7071,0.4037,0.004,9.292,20.0,166
329.565,0.3034,0.7071,0.4037,0.0,9.438,20.0,166
329.615,0.3034,0.7071,0.4037,0.0,9.951,20.0,164
329.665,0.3034,0.7071,0.4037,0.0,11.221,20.0,164
329.715,0.3034,0.7071,0.4037,0.0,11.099,20.0,162
329.765,0.3034,0.7071,0.4037,0.0,10.464,20.0,162
329.815,0.3024,0.7071,0.4047,0.0,11.917,20.0,156
329.865,0.3011,0.7071,0.406,0.0,11.026,20.0,156
329.915,0.3008,0.7071,0.4063,0.0,11.111,20.0,155
329.965,0.2991,0.7071,0.408,0.0,12.711,20.0,166
330.015,0.2983,0.7071,0.4088,-0.006,13.272,20.0,166
330.065,0.2975,0.7071,0.4096,-0.016,13.284,20.0,151
330.115,0.2955,0.7071,0.4116,-0.016,13.516,20.0,151
330.165,0.2935,0.7071,0.4136,-0.02,13.822,20.0,153
330.217,0.2915,0.7071,0.4156,-0.026,13.065,20.0,153
330.266,0.2892,0.7071,0.4179,-0.034,14.249,20.0,151
330.316,0.2874,0.7071,0.4197,-0.036,14.298,20.0,151
330.366,0.2862,0.7071,0.4209,-0.036,14.505,20.0,151
330.416,0.2834,0.7071,0.4237,-0.0385,14.64,20.0,152
330.466,0.2813,0.7071,0.4258,-0.04,14.835,20.0,152
330.516,0.2796,0.7071,0.4275,-0.04,15.446,20.0,150
330.566,0.2772,0.7071,0.4299,-0.04,15.275,20.0,150
330.616,0.2746,0.7071,0.4325,-0.042,15.433,20.0,146
330.666,0.2729,0.7071,0.4342,-0.042,16.044,20.0,146
330.716,0.2702,0.7071,0.4369,-0.042,15.726,20.0,149
330.766,0.2687,0.7071,0.4384,-0.042,15.91,20.0,149
330.816,0.2666,0.7071,0.4405,-0.042,15.934,20.0,148
330.866,0.2644,0.7071,0.4427,-0.042,16.764,20.0,148
330.916,0.2627,0.7071,0.4444,-0.042,16.41,20.0,148
330.966,0.2606,0.7071,0.4465,-0.042,17.033,20.0,148
331.016,0.2586,0.7071,0.4485,-0.042,16.874,20.0,145
331.066,0.2572,0.7071,0.4499,-0.04,16.923,20.0,145
331.116,0.2557,0.7071,0.4514,-0.04,17.07,20.0,144
331.166,0.254,0.7071,0.4531,-0.034,17.265,20.0,145
331.216,0.2519,0.7071,0.4552,-0.04,17.363,17.7252197265625,145
331.266,0.2504,0.7071,0.4567,-0.034,17.814,17.4114990234375,143
331.316,0.2484,0.7071,0.4587,-0.034,17.79,17.4114990234375,143
331.366,0.247,0.7071,0.4601,-0.034,18.132,17.4114990234375,0
331.416,0.2455,0.7071,0.4616,-0.03,18.168,17.4114990234375,0
331.466,0.2438,0.7071,0.4633,-0.03,18.181,20.0,0
331.516,0.2421,0.7071,0.465,-0.034,18.181,20.0,0
331.566,0.2409,0.7071,0.4662,-0.034,17.656,20.0,141
331.616,0.2387,0.7071,0.4684,-0.034,18.046,20.0,141
331.666,0.2371,0.7071,0.47,-0.032,18.144,20.0,145
331.716,0.2351,0.7071,0.472,-0.034,18.437,20.0,140
331.766,0.2338,0.7071,0.4733,-0.032,18.413,20.0,140
331.816,0.2316,0.7071,0.4755,-0.034,18.95,20.0,139
331.866,0.2307,0.7071,0.4764,-0.034,18.913,20.0,139
331.916,0.2282,0.7071,0.4789,-0.034,18.767,20.0,137
331.966,0.2264,0.7071,0.4807,-0.036,18.864,20.0,137
332.016,0.2248,0.7071,0.4823,-0.036,19.096,20.0,140
332.066,0.2228,0.7071,0.4843,-0.036,18.95,12.7056884765625,140
332.116,0.2207,0.7071,0.4864,-0.04,19.304,1.88232421875,137
332.166,0.219,0.7071,0.4881,-0.036,18.95,0.0,137
332.218,0.2175,0.7071,0.4896,-0.036,18.767,0.0,-198
332.267,0.2161,0.7071,0.491,-0.034,19.426,0.0,-198
332.317,0.2141,0.7071,0.493,-0.036,18.132,0.0,-203
332.367,0.2125,0.7071,0.4946,-0.034,17.338,0.0,-203
332.417,0.2106,0.7071,0.4965,-0.034,16.386,0.0,-203
332.467,0.2095,0.7071,0.4976,-0.034,15.568,0.0,-203
332.517,0.2082,0.7071,0.4989,-0.032,14.75,0.0,-194
332.567,0.207,0.7071,0.5001,-0.0288,14.042,0.0,-194
332.617,0.2058,0.7071,0.5013,-0.0286,13.187,0.0,-190
332.667,0.2047,0.7071,0.5024,-0.026,12.674,0.0,-190
332.717,0.2036,0.7071,0.5035,-0.024,11.99,0.0,-190
332.767,0.2021,0.7071,0.505,-0.024,11.563,0.0,-185
332.817,0.2012,0.7071,0.5059,-0.024,11.197,0.0,-185
332.867,0.2012,0.7071,0.5059,-0.022,10.696,0.0,-182
332.917,0.1999,0.7071,0.5072,-0.024,10.354,0.0,-183
332.967,0.199,0.7071,0.5081,-0.022,9.915,0.0,-183
333.017,0.1985,0.7071,0.5086,-0.022,9.67,0.0,-180
333.067,0.1976,0.7071,0.5095,-0.018,9.255,0.0,-180
333.117,0.1969,0.7071,0.5102,-0.018,8.889,0.0,-179
333.167,0.1965,0.7071,0.5106,-0.018,8.523,0.0,-178
333.217,0.1961,0.7071,0.511,-0.014,8.181,0.0,-178
333.267,0.1951,0.7071,0.512,-0.014,7.79,0.0,-176
333.317,0.1946,0.7071,0.5125,-0.014,7.424,0.0,-176
333.367,0.1934,0.7071,0.5137,-0.014,7.118,0.0,-174
333.417,0.193,0.7071,0.5141,-0.01,6.801,0.0,-174
333.467,0.1916,0.7071,0.5155,-0.014,6.545,0.0,-174
333.517,0.1909,0.7071,0.5162,-0.014,6.19,0.0,-172
333.567,0.1891,0.7071,0.518,-0.014,5.983,0.0,-172
333.617,0.1881,0.7071,0.519,-0.02,5.775,0.0,-170
333.667,0.1868,0.7071,0.5203,-0.02,5.543,0.0,-170
333.717,0.1851,0.7071,0.522,-0.024,5.275,0.0,-170
333.767,0.1836,0.7071,0.5235,-0.026,5.189,0.0,-170
333.817,0.1815,0.7071,0.5256,-0.028,4.969,0.0,-168
333.867,0.1798,0.7071,0.5273,-0.03,4.786,0.0,-168
333.917,0.1775,0.7071,0.5296,-0.034,4.603,0.0,-168
333.967,0.1757,0.7071,0.5314,-0.034,4.42,0.0,-168
334.017,0.1734,0.7071,0.5337,-0.034,4.212,0.0,-167
334.067,0.1709,0.7071,0.5362,-0.036,4.078,0.0,-167
334.117,0.1689,0.7071,0.5382,-0.04,3.968,0.0,-166
334.167,0.1661,0.7071,0.541,-0.042,3.834,0.0,-166
334.219,0.1635,0.7071,0.5436,-0.046,3.199,0.0,-166
334.268,0.161,0.7071,0.5461,-0.046,3.211,0.0,-165
334.318,0.1576,0.7071,0.5495,-0.05,3.443,0.0,-165
334.368,0.1548,0.7071,0.5523,-0.05,3.211,0.0,-162
334.418,0.152,0.7071,0.5551,-0.051,2.833,0.0,-166
334.468,0.1485,0.7071,0.5586,-0.056,2.979,0.0,-166
334.518,0.1452,0.7071,0.5619,-0.056,2.772,0.0,-161
334.568,0.1421,0.7071,0.565,-0.056,2.589,0.0,-161
334.618,0.1394,0.7071,0.5677,-0.056,2.454,0.0,-163
334.668,0.1355,0.7071,0.5716,-0.062,2.259,0.0,-162
334.718,0.133,0.7071,0.5741,-0.062,2.076,0.0,-162
334.768,0.1298,0.7071,0.5773,-0.062,1.88,0.0,-161
334.818,0.1268,0.7071,0.5803,-0.062,1.685,0.0,-161
334.868,0.1246,0.7071,0.5825,-0.062,1.49,0.0,-159
334.918,0.1226,0.7071,0.5845,-0.06,1.306,0.0,-159
334.968,0.1226,0.7071,0.5845,-0.054,1.013,0.0,-159
335.018,0.1226,0.7071,0.5845,-0.05,0.928,0.0,-157
335.068,0.1226,0.7071,0.5845,-0.044,0.806,0.0,-157
335.118,0.1226,0.7071,0.5845,-0.04,0.562,0.0,-156
335.168,0.1226,0.7071,0.5845,0.0,0.513,0.0,-156
335.218,0.1226,0.7071,0.5845,0.0,0.488,0.0,-156
335.268,0.1226,0.7071,0.5845,0.0,0.488,0.0,-154
335.318,0.1239,0.7071,0.5832,0.0,0.513,0.0,-154
335.368,0.1256,0.7071,0.5815,0.0,0.501,0.0,-155
335.418,0.1269,0.7071,0.5802,0.0,0.501,0.0,-156
335.468,0.1273,0.7071,0.5798,0.0,0.501,0.0,-156
335.518,0.1275,0.7071,0.5796,0.004,0.501,0.0,-155
335.568,0.1275,0.7071,0.5796,0.004,0.501,0.0,-155
335.618,0.1275,0.7071,0.5796,0.004,0.513,0.0,-156
335.668,0.1275,0.7071,0.5796,0.004,0.501,0.0,-156
335.718,0.1281,0.7071,0.579,0.008,0.513,0.0,-156
335.768,0.1282,0.7071,0.5789,0.004,0.513,0.0,-156
335.818,0.1282,0.7071,0.5789,0.002,0.513,0.0,-156
335.868,0.1282,0.7071,0.5789,0.0,0.513,0.0,-156
335.918,0.1282,0.7071,0.5789,0.0,0.513,0.0,-156
335.968,0.1282,0.7071,0.5789,0.0,0.513,0.0,-156
336.018,0.1282,0.7071,0.5789,0.0,0.501,0.0,-156
336.068,0.1282,0.7071,0.5789,0.0,0.501,0.0,-156
336.118,0.1284,0.7071,0.5787,0.0,0.501,0.0,-156
336.168,0.1291,0.7071,0.578,0.0,0.513,0.0,-156
336.22,0.1298,0.7071,0.5773,0.0,0.501,0.0,-156
336.269,0.1303,0.7071,0.5768,0.0,0.501,0.0,-156
336.319,0.131,0.7071,0.5761,0.004,0.501,0.0,-156
336.369,0.1314,0.7071,0.5757,0.008,0.488,0.0,-156
336.419,0.1315,0.7071,0.5756,0.008,0.488,0.0,-156
336.469,0.1318,0.7071,0.5753,0.008,0.501,0.0,-156
336.519,0.1318,0.7071,0.5753,0.008,0.513,0.0,-156
336.569,0.1319,0.7071,0.5752,0.008,0.513,0.0,-156
336.619,0.1321,0.7071,0.575,0.006,0.501,0.0,-156
336.669,0.1321,0.7071,0.575,0.004,0.501,0.0,-156
336.719,0.1321,0.7071,0.575,0.002,0.513,0.0,-156
336.769,0.1321,0.7071,0.575,0.002,0.501,0.0,-156
336.819,0.1321,0.7071,0.575,0.0,0.501,0.0,-156
336.869,0.1321,0.7071,0.575,0.0,0.513,0.0,-156
336.919,0.1321,0.7071,0.575,0.0,0.513,0.0,-156
336.969,0.1321,0.7071,0.575,0.0,0.501,0.0,-156
337.019,0.1321,0.7071,0.575,0.0,0.513,0.0,-156
337.069,0.1321,0.7071,0.575,0.0,0.501,0.0,-156
337.119,0.1321,0.7071,0.575,0.0,0.501,0.0,-157
337.169,0.1321,0.7071,0.575,0.0,0.525,0.0,-157
337.219,0.1321,0.7071,0.575,0.0,0.501,0.0,-157
337.269,0.1321,0.7071,0.575,0.0,0.501,0.0,-157
337.319,0.132,0.7071,0.5751,0.0,0.513,0.0,-157
337.369,0.132,0.7071,0.5751,0.0,0.488,0.0,-157
337.419,0.1319,0.7071,0.5752,0.0,0.501,0.0,-157
337.469,0.1319,0.7071,0.5752,0.0,0.501,0.0,-157
337.519,0.1319,0.7071,0.5752,0.0,0.513,0.0,-157
337.569,0.1319,0.7071,0.5752,0.0,0.513,0.0,-157
337.619,0.1315,0.7071,0.5756,0.0,0.513,0.0,-157
337.669,0.1314,0.7071,0.5757,0.0,0.501,0.0,-157
337.719,0.1313,0.7071,0.5758,-0.002,0.501,0.0,-157
337.769,0.1308,0.7071,0.5763,-0.002,0.488,0.0,-157
337.819,0.1306,0.7071,0.5765,-0.002,0.501,0.0,-157
337.869,0.13,0.7071,0.5771,-0.002,0.537,0.0,-157
337.919,0.1297,0.7071,0.5774,-0.004,0.513,0.0,-157
337.969,0.1293,0.7071,0.5778,-0.006,0.513,0.0,-157
338.019,0.1292,0.7071,0.5779,-0.006,0.513,0.0,-157
338.069,0.1291,0.7071,0.578,-0.004,0.513,0.0,-157
338.119,0.1288,0.7071,0.5783,-0.006,0.501,0.0,-157
338.169,0.1288,0.7071,0.5783,-0.006,0.501,0.0,-157
338.221,0.1287,0.7071,0.5784,-0.004,0.501,0.0,-157
338.27,0.1287,0.7071,0.5784,-0.002,0.501,0.0,-157
338.32,0.1287,0.7071,0.5784,-0.002,0.501,0.0,-157
338.37,0.1287,0.7071,0.5784,-0.0019,0.501,0.0,-157
338.42,0.1287,0.7071,0.5784,0.0,0.513,0.0,-157
338.47,0.1287,0.7071,0.5784,0.0,0.513,0.0,-157
338.52,0.1287,0.7071,0.5784,0.0,0.501,0.0,-157
338.57,0.1287,0.7071,0.5784,0.0,0.501,0.0,-157
338.62,0.1288,0.7071,0.5783,0.0,0.501,0.0,-157
338.67,0.1289,0.7071,0.5782,0.0,0.513,0.0,-157
338.72,0.1289,0.7071,0.5782,0.0,0.501,0.0,-157
338.77,0.1289,0.7071,0.5782,0.0,0.501,0.0,-157
338.82,0.1289,0.7071,0.5782,0.0,0.513,0.0,-158
338.87,0.129,0.7071,0.5781,0.0,0.501,0.0,-158
338.92,0.129,0.7071,0.5781,0.0,0.513,0.0,-158
338.97,0.129,0.7071,0.5781,0.0,0.513,0.0,-158
339.02,0.129,0.7071,0.5781,0.0,0.501,0.0,-158
339.07,0.129,0.7071,0.5781,0.0,0.513,0.0,-158
339.12,0.129,0.7071,0.5781,0.0,0.513,0.0,-158
339.17,0.1291,0.7071,0.578,0.0,0.501,0.0,-158
339.22,0.1291,0.7071,0.578,0.0,0.488,0.0,-158
339.27,0.1292,0.7071,0.5779,0.0,0.501,0.0,-158
339.32,0.1293,0.7071,0.5778,0.0,0.501,0.0,-158
339.37,0.1293,0.7071,0.5778,0.0,0.513,0.0,-158
339.42,0.1294,0.7071,0.5777,0.0,0.501,0.0,-158
339.47,0.1299,0.7071,0.5772,0.002,0.501,0.0,-158
339.52,0.1301,0.7071,0.577,0.002,0.501,0.0,-158
339.57,0.1301,0.7071,0.577,0.002,0.513,0.0,-158
339.62,0.1302,0.7071,0.5769,0.002,0.488,0.0,-158
339.67,0.1303,0.7071,0.5768,0.002,0.513,0.0,-158
339.72,0.1304,0.7071,0.5767,0.002,0.513,0.0,-158
339.77,0.1304,0.7071,0.5767,0.002,0.501,0.0,-158
339.82,0.1307,0.7071,0.5764,0.002,0.501,0.0,-158
339.87,0.1309,0.7071,0.5762,0.002,0.501,0.0,-158
339.92,0.1311,0.7071,0.576,0.002,0.501,0.0,-158
339.97,0.1312,0.7071,0.5759,0.002,0.501,0.0,-158
340.02,0.1314,0.7071,0.5757,0.002,0.501,0.0,-158
340.07,0.1314,0.7071,0.5757,0.002,0.501,0.0,-158
340.12,0.1315,0.7071,0.5756,0.002,0.513,0.0,-158
340.17,0.1315,0.7071,0.5756,0.002,0.513,0.0,-158
340.222,0.1315,0.7071,0.5756,0.002,0.501,0.0,-158
340.271,0.1315,0.7071,0.5756,0.002,0.513,0.0,-158
340.321,0.1315,0.7071,0.5756,0.0,0.513,0.0,-158
340.371,0.1315,0.7071,0.5756,0.0,0.501,0.0,-159
340.421,0.1315,0.7071,0.5756,0.0,0.501,0.0,-159
340.471,0.1315,0.7071,0.5756,0.0,0.501,0.0,-158
340.521,0.1315,0.7071,0.5756,0.0,0.501,0.0,-158
340.571,0.1313,0.7071,0.5758,0.0,0.513,0.0,-159
340.621,0.1312,0.7071,0.5759,0.0,0.501,0.0,-159
340.671,0.1312,0.7071,0.5759,0.0,0.537,0.0,-159
340.721,0.1312,0.7071,0.5759,0.0,0.501,0.0,-159
340.771,0.1309,0.7071,0.5762,0.0,0.501,0.0,-159
340.821,0.1307,0.7071,0.5764,0.0,0.513,0.0,-159
340.871,0.1307,0.7071,0.5764,0.0,0.501,0.0,-159
340.921,0.1306,0.7071,0.5765,-0.002,0.513,0.0,-159
340.971,0.1305,0.7071,0.5766,-0.002,0.501,0.0,-159
341.021,0.1302,0.7071,0.5769,-0.002,0.501,0.0,-159
341.071,0.1299,0.7071,0.5772,-0.002,0.501,0.0,-159
341.121,0.1299,0.7071,0.5772,-0.002,0.513,0.0,-159
341.171,0.1298,0.7071,0.5773,-0.002,0.501,0.0,-159
341.221,0.1298,0.7071,0.5773,-0.002,0.501,0.0,-159
341.271,0.1298,0.7071,0.5773,-0.002,0.513,0.0,-159
341.321,0.1296,0.7071,0.5775,-0.002,0.501,0.0,-159
341.371,0.1296,0.7071,0.5775,-0.002,0.501,0.0,-159
341.421,0.1296,0.7071,0.5775,0.0,0.501,0.0,-159
341.471,0.1295,0.7071,0.5776,0.0,0.501,0.0,-159
341.521,0.1295,0.7071,0.5776,0.0,0.501,0.0,-159
341.571,0.1295,0.7071,0.5776,0.0,0.501,0.0,-159
341.621,0.1294,0.7071,0.5777,0.0,0.501,0.0,-159
341.671,0.1293,0.7071,0.5778,0.0,0.501,0.0,-159
341.721,0.1292,0.7071,0.5779,-0.002,0.501,0.0,-159
341.771,0.1292,0.7071,0.5779,0.0,0.501,0.0,-159
341.821,0.1292,0.7071,0.5779,0.0,0.501,0.0,-159
341.871,0.1292,0.7071,0.5779,0.0,0.513,0.0,-159
341.921,0.1292,0.7071,0.5779,0.0,0.501,0.0,-159
341.971,0.1292,0.7071,0.5779,0.0,0.501,0.0,-160
342.021,0.1292,0.7071,0.5779,0.0,0.488,0.0,-160
342.071,0.1292,0.7071,0.5779,0.0,0.513,0.0,-159
342.121,0.1292,0.7071,0.5779,0.0,0.501,0.0,-159
342.171,0.1292,0.7071,0.5779,0.0,0.501,0.0,-159
342.223,0.1293,0.7071,0.5778,0.0,0.501,0.0,-160
342.272,0.1293,0.7071,0.5778,0.0,0.513,0.0,-160
342.322,0.1293,0.7071,0.5778,0.0,0.501,0.0,-160
342.372,0.1295,0.7071,0.5776,0.0,0.501,0.0,-160
342.422,0.1295,0.7071,0.5776,0.0,0.513,0.0,-160
342.472,0.1295,0.7071,0.5776,0.0,0.513,0.0,-160
342.522,0.1296,0.7071,0.5775,0.0,0.525,0.0,-160
342.572,0.1296,0.7071,0.5775,0.0,0.501,0.0,-160
342.622,0.1297,0.7071,0.5774,0.0,0.501,0.0,-160
342.672,0.1298,0.7071,0.5773,0.0,0.513,0.0,-160
342.722,0.1298,0.7071,0.5773,0.0,0.501,0.0,-160
342.772,0.1299,0.7071,0.5772,0.002,0.513,0.0,-160
342.822,0.1299,0.7071,0.5772,0.0,0.513,0.0,-160
342.872,0.13,0.7071,0.5771,0.002,0.501,0.0,-160
