time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_mm,actuator_setpoint_mm,motor_cmd
19.804,0.6026,0.3604,-0.2422,0.054,7.802,0.0,-187
19.854,0.603,0.3604,-0.2426,0.052,7.363,0.0,-185
19.904,0.603,0.3604,-0.2426,0.05,6.923,0.0,-185
19.954,0.603,0.3604,-0.2426,0.04,6.459,0.0,-181
20.004,0.603,0.3604,-0.2426,0.026,5.873,0.0,-181
20.056,0.603,0.3604,-0.2426,0.008,5.055,0.0,-176
20.105,0.603,0.3604,-0.2426,0.0,5.128,0.0,-176
20.155,0.603,0.3604,-0.2426,0.0,4.872,0.0,-176
20.205,0.603,0.3604,-0.2426,0.0,4.286,0.0,-175
20.255,0.6011,0.3604,-0.2407,0.0,4.127,0.0,-175
20.305,0.5997,0.3604,-0.2393,0.0,4.286,0.0,-172
20.355,0.5981,0.3604,-0.2377,0.0,3.724,0.0,-172
20.405,0.5968,0.3604,-0.2364,0.0,3.907,0.0,-175
20.455,0.5944,0.3604,-0.234,-0.026,3.333,0.0,-170
20.505,0.5929,0.3604,-0.2325,-0.028,3.065,0.0,-170
20.555,0.5909,0.3604,-0.2305,-0.03,2.613,0.0,-170
20.605,0.5887,0.3604,-0.2283,-0.032,3.15,16.94091796875,-170
20.655,0.5875,0.3604,-0.2271,-0.032,2.344,48.35205078125,-167
20.705,0.5848,0.3604,-0.2244,-0.032,2.821,49.99908447265625,155
20.755,0.5829,0.3604,-0.2225,-0.038,2.552,49.99908447265625,155
20.805,0.5815,0.3604,-0.2211,-0.038,3.236,49.99908447265625,255
20.855,0.5794,0.3604,-0.219,-0.04,4.457,49.99908447265625,255
20.905,0.5777,0.3604,-0.2173,-0.038,6.093,49.99908447265625,255
20.96,0.5752,0.3604,-0.2148,-0.04,7.753,49.99908447265625,255
21.005,0.5732,0.3604,-0.2128,-0.042,9.389,49.99908447265625,255
21.055,0.5713,0.3604,-0.2109,-0.038,10.879,49.99908447265625,255
21.105,0.5687,0.3604,-0.2083,-0.042,12.332,49.99908447265625,255
21.155,0.5663,0.3604,-0.2059,-0.042,15.788,49.99908447265625,255
21.205,0.5641,0.3604,-0.2037,-0.044,15.556,49.99908447265625,255
21.255,0.5608,0.3604,-0.2004,-0.0444,17.204,49.99908447265625,255
21.305,0.5545,0.3604,-0.1941,-0.0455,18.962,49.99908447265625,255
21.355,0.5507,0.3604,-0.1903,-0.048,20.635,49.99908447265625,255
21.405,0.5475,0.3604,-0.1871,-0.052,22.442,49.99908447265625,249
21.455,0.5437,0.3604,-0.1833,-0.064,24.225,49.99908447265625,248
21.505,0.5392,0.3604,-0.1788,-0.066,25.946,49.99908447265625,248
21.555,0.5346,0.3604,-0.1742,-0.076,27.57,49.99908447265625,233
21.605,0.5307,0.3604,-0.1703,-0.076,29.304,49.99908447265625,233
21.655,0.5257,0.3604,-0.1653,-0.078,31.477,49.99908447265625,222
21.705,0.5257,0.3604,-0.1653,-0.078,31.709,33.7640380859375,222
21.755,0.5208,0.3604,-0.1604,-0.078,33.7,15.05859375,209
21.805,0.5159,0.3604,-0.1555,-0.09,34.261,1.4117431640625,209
21.855,0.512,0.3604,-0.1516,-0.09,35.25,2.823486328125,-198
21.905,0.5068,0.3604,-0.1464,-0.092,36.093,9.8822021484375,-198
21.955,0.5027,0.3604,-0.1423,-0.092,33.932,16.3134765625,-254
22.005,0.498,0.3604,-0.1376,-0.094,32.357,20.0,-254
22.057,0.4936,0.3604,-0.1332,-0.094,30.391,20.0,-189
22.106,0.4897,0.3604,-0.1293,-0.0846,28.974,20.0,-189
22.156,0.4854,0.3604,-0.125,-0.086,28.425,20.0,-156
22.206,0.4821,0.3604,-0.1217,-0.0846,28.462,20.0,-156
22.256,0.4785,0.3604,-0.1181,-0.082,27.619,20.0,-152
22.306,0.476,0.3604,-0.1156,-0.082,27.888,20.0,-152
22.356,0.4699,0.3604,-0.1095,-0.082,27.961,20.0,-153
22.406,0.4677,0.3604,-0.1073,-0.0796,27.558,20.0,-153
22.456,0.4661,0.3604,-0.1057,-0.072,27.937,20.0,-159
22.506,0.4652,0.3604,-0.1048,-0.066,26.886,20.0,-159
22.556,0.4641,0.3604,-0.1037,-0.05,26.862,20.0,-159
22.606,0.4641,0.3604,-0.1037,-0.044,26.996,20.0,-159
22.656,0.4641,0.3604,-0.1037,-0.032,26.41,20.0,-152
22.706,0.4641,0.3604,-0.1037,-0.022,26.606,20.0,-157
22.756,0.4641,0.3604,-0.1037,-0.018,26.166,20.0,-157
22.806,0.4641,0.3604,-0.1037,0.0,25.873,20.0,-155
22.856,0.4641,0.3604,-0.1037,0.0,25.336,20.0,-155
22.906,0.4641,0.3604,-0.1037,0.0,25.531,20.0,-151
22.956,0.4641,0.3604,-0.1037,0.0,25.507,20.0,-149
23.006,0.4647,0.3604,-0.1043,0.0,24.921,20.0,-149
23.056,0.4647,0.3604,-0.1043,0.0,25.128,20.0,-154
23.106,0.4654,0.3604,-0.105,0.0,24.811,20.0,-154
23.156,0.466,0.3604,-0.1056,0.0,24.347,20.0,-151
23.206,0.466,0.3604,-0.1056,0.0,24.493,20.0,-150
23.256,0.466,0.3604,-0.1056,0.0,24.359,20.0,-150
23.306,0.466,0.3604,-0.1056,0.0,23.993,20.0,-150
23.356,0.466,0.3604,-0.1056,0.0,23.871,20.0,-150
23.406,0.466,0.3604,-0.1056,0.0,24.029,20.0,-147
23.456,0.466,0.3604,-0.1056,0.0,23.59,20.0,-148
23.506,0.466,0.3604,-0.1056,0.0,23.712,20.0,-148
23.556,0.4656,0.3604,-0.1052,0.0,23.565,20.0,-147
23.606,0.4645,0.3604,-0.1041,0.0,22.991,20.0,-147
23.656,0.464,0.3604,-0.1036,0.0,23.394,20.0,-148
23.706,0.4631,0.3604,-0.1027,0.0,23.138,20.0,-144
23.756,0.4626,0.3604,-0.1022,-0.008,23.211,20.0,-144
23.806,0.4614,0.3604,-0.101,-0.01,23.284,20.0,-148
23.856,0.4602,0.3604,-0.0998,-0.01,23.187,20.0,-148
23.906,0.4593,0.3604,-0.0989,-0.018,23.114,20.0,-149
23.956,0.4591,0.3604,-0.0987,-0.018,22.991,20.0,-148
24.006,0.4576,0.3604,-0.0972,-0.018,22.784,20.0,-148
24.058,0.4574,0.3604,-0.097,-0.018,22.247,20.0,-147
24.107,0.4569,0.3604,-0.0965,-0.018,22.43,20.0,-147
24.157,0.4564,0.3604,-0.096,-0.0102,22.662,20.0,-143
24.207,0.4564,0.3604,-0.096,-0.0102,22.698,20.0,-147
24.257,0.4564,0.3604,-0.096,-0.01,22.625,20.0,-147
24.307,0.4564,0.3604,-0.096,-0.004,22.466,20.0,-148
24.357,0.4564,0.3604,-0.096,-0.0038,22.564,20.0,-148
24.407,0.4564,0.3604,-0.096,0.0,22.393,20.0,-146
24.457,0.4564,0.3604,-0.096,0.0,22.393,20.0,-148
24.507,0.4564,0.3604,-0.096,0.0,22.32,20.0,-148
24.557,0.4566,0.3604,-0.0962,0.0,22.015,20.0,-146
24.607,0.4571,0.3604,-0.0967,0.0,22.234,20.0,-146
24.657,0.4576,0.3604,-0.0972,0.0,21.941,20.0,-144
24.707,0.4585,0.3604,-0.0981,0.0,21.819,20.0,-148
24.757,0.4594,0.3604,-0.099,0.004,22.149,20.0,-148
24.807,0.4606,0.3604,-0.1002,0.01,22.1,20.0,-144
24.857,0.4606,0.3604,-0.1002,0.01,21.929,20.0,-144
24.907,0.4611,0.3604,-0.1007,0.01,21.856,20.0,-147
24.957,0.4616,0.3604,-0.1012,0.01,21.587,20.0,-145
25.007,0.4618,0.3604,-0.1014,0.01,21.856,20.0,-145
25.057,0.4628,0.3604,-0.1024,0.01,21.819,20.0,-144
25.107,0.4629,0.3604,-0.1025,0.01,21.404,20.0,-144
25.157,0.4629,0.3604,-0.1025,0.01,21.661,20.0,-147
25.207,0.4629,0.3604,-0.1025,0.004,21.648,20.0,-147
25.257,0.4629,0.3604,-0.1025,0.002,21.245,20.0,-145
25.307,0.4629,0.3604,-0.1025,0.002,21.099,20.0,-145
25.357,0.4629,0.3604,-0.1025,0.0,21.624,20.0,-143
25.407,0.4629,0.3604,-0.1025,0.0,21.355,20.0,-143
25.457,0.4628,0.3604,-0.1024,0.0,21.026,20.0,-143
25.507,0.4628,0.3604,-0.1024,0.0,21.441,20.0,-145
25.557,0.4625,0.3604,-0.1021,0.0,21.233,20.0,-145
25.607,0.4623,0.3604,-0.1019,0.0,21.074,20.0,-145
25.657,0.4615,0.3604,-0.1011,0.0,21.355,20.0,-145
25.707,0.4612,0.3604,-0.1008,-0.002,21.343,20.0,-143
25.757,0.4606,0.3604,-0.1002,-0.004,20.794,20.0,-143
25.807,0.4604,0.3604,-0.1,-0.004,21.074,20.0,-146
25.857,0.4602,0.3604,-0.0998,-0.004,21.245,16.627197265625,-146
25.907,0.4602,0.3604,-0.0998,-0.004,20.977,10.8233642578125,-143
25.957,0.4602,0.3604,-0.0998,-0.004,21.416,8.7841796875,-159
26.007,0.4602,0.3604,-0.0998,-0.004,21.111,8.7841796875,-159
26.059,0.4602,0.3604,-0.0998,-0.004,20.232,8.470458984375,-193
26.108,0.4602,0.3604,-0.0998,0.0,20.085,7.3724365234375,-193
26.158,0.4602,0.3604,-0.0998,0.0,18.926,7.0587158203125,-187
26.208,0.4602,0.3604,-0.0998,0.0,18.73,6.90185546875,-187
26.258,0.4604,0.3604,-0.1,0.0,17.973,9.5684814453125,-188
26.308,0.4604,0.3604,-0.1,0.0,17.375,10.980224609375,-188
26.358,0.4608,0.3604,-0.1004,0.0,16.789,15.68603515625,-176
26.408,0.4608,0.3604,-0.1004,0.0,15.482,20.0,-168
26.458,0.4608,0.3604,-0.1004,0.0,15.897,20.0,-168
26.508,0.461,0.3604,-0.1006,0.0,14.652,20.0,139
26.558,0.4619,0.3604,-0.1015,0.0,15.409,17.882080078125,139
26.608,0.4625,0.3604,-0.1021,0.004,18.803,14.5880126953125,139
26.658,0.4627,0.3604,-0.1023,0.004,15.861,14.117431640625,-138
26.708,0.463,0.3604,-0.1026,0.004,15.824,14.117431640625,-138
26.758,0.4632,0.3604,-0.1028,0.004,16.142,14.117431640625,-153
26.808,0.4634,0.3604,-0.103,0.004,15.629,11.92138671875,-153
26.858,0.4634,0.3604,-0.103,0.004,15.433,8.6273193359375,-154
26.908,0.4634,0.3604,-0.103,0.004,15.385,7.9998779296875,-158
26.958,0.4634,0.3604,-0.103,0.004,14.457,7.9998779296875,-158
27.008,0.4634,0.3604,-0.103,0.004,14.994,7.9998779296875,-175
27.058,0.4634,0.3604,-0.103,0.0,14.359,7.9998779296875,-175
27.108,0.4632,0.3604,-0.1028,0.0,14.261,7.9998779296875,-174
27.158,0.4632,0.3604,-0.1028,0.0,13.834,7.9998779296875,-170
27.208,0.4622,0.3604,-0.1018,0.0,13.382,7.9998779296875,-170
27.258,0.4621,0.3604,-0.1017,0.0,12.405,7.9998779296875,-170
27.308,0.4617,0.3604,-0.1013,0.0,12.845,7.9998779296875,-170
27.358,0.4609,0.3604,-0.1005,-0.002,11.673,10.1959228515625,-162
27.408,0.4595,0.3604,-0.0991,-0.004,12.357,10.1959228515625,-170
27.458,0.459,0.3604,-0.0986,-0.008,12.063,10.1959228515625,-170
27.508,0.457,0.3604,-0.0966,-0.01,11.832,8.9410400390625,-156
27.558,0.456,0.3604,-0.0956,-0.016,11.258,8.15673828125,-156
27.608,0.4549,0.3604,-0.0945,-0.02,10.391,8.15673828125,-159
27.658,0.4534,0.3604,-0.093,-0.02,11.563,8.15673828125,-159
27.708,0.4527,0.3604,-0.0923,-0.02,10.256,8.15673828125,-159
27.758,0.4505,0.3604,-0.0901,-0.022,11.16,8.15673828125,-165
27.808,0.4493,0.3604,-0.0889,-0.024,11.209,9.8822021484375,-165
27.858,0.4477,0.3604,-0.0873,-0.024,11.062,14.9017333984375,-161
27.908,0.4461,0.3604,-0.0857,-0.03,9.915,20.0,-161
27.958,0.4449,0.3604,-0.0845,-0.024,10.72,20.0,-134
28.008,0.4431,0.3604,-0.0827,-0.03,10.537,20.0,-134
28.06,0.442,0.3604,-0.0816,-0.03,10.427,20.0,149
28.109,0.4404,0.3604,-0.08,-0.032,10.708,20.0,149
28.159,0.4389,0.3604,-0.0785,-0.032,11.062,20.0,152
28.209,0.4368,0.3604,-0.0764,-0.032,10.72,20.0,152
28.259,0.435,0.3604,-0.0746,-0.032,11.343,24.822998046875,147
28.309,0.4331,0.3604,-0.0727,-0.0327,10.293,25.05828857421875,147
28.359,0.4322,0.3604,-0.0718,-0.0327,10.379,20.0,168
28.409,0.4296,0.3604,-0.0692,-0.036,11.502,20.0,180
28.459,0.4282,0.3604,-0.0678,-0.0327,11.013,41.763916015625,180
28.509,0.4258,0.3604,-0.0654,-0.036,12.796,49.99908447265625,147
28.559,0.4231,0.3604,-0.0627,-0.038,13.065,49.99908447265625,147
28.609,0.4208,0.3604,-0.0604,-0.042,13.407,49.99908447265625,255
28.659,0.4182,0.3604,-0.0578,-0.046,14.359,49.99908447265625,255
28.709,0.4158,0.3604,-0.0554,-0.048,16.288,49.99908447265625,255
28.759,0.4134,0.3604,-0.053,-0.048,17.961,49.99908447265625,255
28.809,0.4116,0.3604,-0.0512,-0.048,19.658,49.99908447265625,255
28.859,0.4077,0.3604,-0.0473,-0.048,21.319,49.99908447265625,248
28.909,0.4049,0.3604,-0.0445,-0.048,22.772,49.99908447265625,247
28.959,0.4015,0.3604,-0.0411,-0.052,24.799,49.99908447265625,247
29.009,0.3981,0.3604,-0.0377,-0.052,26.667,49.99908447265625,236
29.059,0.3951,0.3604,-0.0347,-0.056,27.912,49.99908447265625,236
29.109,0.3921,0.3604,-0.0317,-0.06,29.414,49.99908447265625,220
29.159,0.3886,0.3604,-0.0282,-0.06,30.659,49.99908447265625,224
29.209,0.3851,0.3604,-0.0247,-0.068,32.527,49.99908447265625,224
29.259,0.3817,0.3604,-0.0213,-0.068,33.614,49.99908447265625,212
29.309,0.3774,0.3604,-0.017,-0.068,34.09,49.99908447265625,212
29.359,0.3741,0.3604,-0.0137,-0.068,35.324,49.99908447265625,201
29.409,0.3697,0.3604,-0.0093,-0.068,36.007,49.99908447265625,208
29.459,0.3669,0.3604,-0.0065,-0.068,36.862,49.99908447265625,208
29.509,0.3633,0.3604,-0.0029,-0.07,37.729,49.99908447265625,198
29.559,0.3601,0.3604,0.0003,-0.07,38.962,49.99908447265625,198
29.609,0.3568,0.3604,0.0036,-0.068,39.011,49.99908447265625,193
29.659,0.3537,0.3604,0.0067,-0.066,40.073,49.99908447265625,188
29.709,0.3502,0.3604,0.0102,-0.066,40.281,49.99908447265625,188
29.759,0.3476,0.3604,0.0128,-0.066,40.733,49.99908447265625,187
29.809,0.3458,0.3604,0.0146,-0.064,42.283,49.99908447265625,187
29.859,0.3427,0.3604,0.0177,-0.062,41.783,49.99908447265625,187
29.909,0.3416,0.3604,0.0188,-0.062,42.527,49.99908447265625,176
29.959,0.3392,0.3604,0.0212,-0.062,42.857,49.99908447265625,176
30.009,0.3375,0.3604,0.0229,-0.052,43.321,49.99908447265625,183
30.061,0.3363,0.3604,0.0241,-0.048,43.614,49.99908447265625,179
30.11,0.3363,0.3604,0.0241,-0.036,44.09,49.99908447265625,179
30.16,0.3363,0.3604,0.0241,-0.034,44.396,49.99908447265625,179
30.21,0.3363,0.3604,0.0241,-0.0231,44.811,49.99908447265625,179
30.26,0.3363,0.3604,0.0241,-0.022,45.714,49.99908447265625,176
30.31,0.3363,0.3604,0.0241,0.0,45.556,49.99908447265625,176
30.36,0.3363,0.3604,0.0241,0.0,46.374,49.99908447265625,169
30.41,0.3363,0.3604,0.0241,0.0,46.154,49.99908447265625,175
30.46,0.3365,0.3604,0.0239,0.0,46.471,49.99908447265625,175
30.51,0.337,0.3604,0.0234,0.0,46.777,49.99908447265625,170
30.56,0.3388,0.3604,0.0216,0.0,46.996,49.99908447265625,170
30.61,0.3399,0.3604,0.0205,0.0,47.216,49.99908447265625,168
30.66,0.3417,0.3604,0.0187,0.004,47.509,49.99908447265625,168
30.71,0.3431,0.3604,0.0173,0.01,47.643,49.99908447265625,168
30.76,0.3447,0.3604,0.0157,0.022,47.814,49.99908447265625,166
30.81,0.3466,0.3604,0.0138,0.028,46.85,49.99908447265625,166
30.86,0.3483,0.3604,0.0121,0.032,47.985,49.99908447265625,166
30.91,0.3511,0.3604,0.0093,0.034,48.156,49.99908447265625,166
30.96,0.3534,0.3604,0.007,0.036,48.462,49.99908447265625,166
31.01,0.356,0.3604,0.0044,0.036,48.437,49.99908447265625,166
31.06,0.3573,0.3604,0.0031,0.036,48.596,49.99908447265625,163
31.11,0.3604,0.3604,0.0,0.038,48.791,49.99908447265625,163
31.16,0.3625,0.3604,-0.0021,0.042,48.657,48.11676025390625,164
31.21,0.3656,0.3604,-0.0052,0.046,48.681,45.29327392578125,164
31.26,0.3684,0.3604,-0.008,0.052,48.901,25.2935791015625,156
31.31,0.3718,0.3604,-0.0114,0.056,48.632,3.9215087890625,156
31.36,0.3753,0.3604,-0.0149,0.056,48.779,0.0,-199
31.41,0.3784,0.3604,-0.018,0.062,48.046,0.0,-255
31.466,0.3784,0.3604,-0.018,0.062,46.239,0.0,-255
31.51,0.3814,0.3604,-0.021,0.062,44.31,0.0,-255
31.56,0.3848,0.3604,-0.0244,0.062,43.175,0.0,-255
31.61,0.3887,0.3604,-0.0283,0.068,40.562,0.0,-255
31.66,0.3922,0.3604,-0.0318,0.068,38.901,0.0,-255
31.71,0.3964,0.3604,-0.036,0.0682,37.265,0.0,-255
31.76,0.4012,0.3604,-0.0408,0.07,35.69,0.0,-255
31.81,0.4056,0.3604,-0.0452,0.07,34.103,0.0,-255
31.871,0.4147,0.3604,-0.0543,0.078,32.332,0.0,-255
31.92,0.4147,0.3604,-0.0543,0.078,30.44,0.0,-255
31.963,0.4191,0.3604,-0.0587,0.084,28.828,0.0,-255
32.013,0.4243,0.3604,-0.0639,0.088,27.241,0.0,-255
32.069,0.4243,0.3604,-0.0639,0.088,25.58,0.0,-239
32.113,0.4295,0.3604,-0.0691,0.096,24.383,0.0,-241
32.163,0.4345,0.3604,-0.0741,0.1,22.772,0.0,-241
32.213,0.4402,0.3604,-0.0798,0.1023,21.026,0.0,-230
32.263,0.445,0.3604,-0.0846,0.1023,19.573,0.0,-230
32.313,0.4617,0.3604,-0.1013,0.1023,18.376,0.0,-218
32.363,0.4671,0.3604,-0.1067,0.104,17.265,0.0,-217
32.413,0.4787,0.3604,-0.1183,0.108,16.178,0.0,-217
32.463,0.4837,0.3604,-0.1233,0.108,15.104,0.0,-209
32.513,0.4893,0.3604,-0.1289,0.112,14.188,0.0,-209
32.563,0.4942,0.3604,-0.1338,0.108,13.333,12.548828125,-203
32.613,0.4942,0.3604,-0.1338,0.108,12.637,30.9405517578125,-203
32.663,0.499,0.3604,-0.1386,0.1,11.722,49.05792236328125,-203
32.713,0.5042,0.3604,-0.1438,0.104,10.159,49.99908447265625,190
32.763,0.5096,0.3604,-0.1492,0.104,10.879,49.99908447265625,190
32.813,0.5136,0.3604,-0.1532,0.1,12.259,49.99908447265625,255
32.863,0.5182,0.3604,-0.1578,0.098,13.59,49.99908447265625,255
32.913,0.5213,0.3604,-0.1609,0.096,15.201,49.99908447265625,255
32.963,0.5252,0.3604,-0.1648,0.092,16.911,49.99908447265625,255
33.013,0.5292,0.3604,-0.1688,0.08,18.608,49.99908447265625,255
33.063,0.5324,0.3604,-0.172,0.08,20.244,49.99908447265625,249
33.113,0.5353,0.3604,-0.1749,0.08,22.027,49.99908447265625,246
33.163,0.5383,0.3604,-0.1779,0.078,23.675,49.99908447265625,246
33.213,0.5404,0.3604,-0.18,0.064,25.495,49.99908447265625,233
33.263,0.5423,0.3604,-0.1819,0.062,27.558,49.99908447265625,233
33.313,0.5442,0.3604,-0.1838,0.06,28.877,49.99908447265625,222
33.363,0.5452,0.3604,-0.1848,0.058,31.245,49.99908447265625,216
33.413,0.5475,0.3604,-0.1871,0.046,31.087,49.99908447265625,216
33.463,0.5478,0.3604,-0.1874,0.042,32.54,49.99908447265625,202
33.513,0.5479,0.3604,-0.1875,0.038,33.993,44.35211181640625,202
33.563,0.5479,0.3604,-0.1875,0.038,36.276,20.0,206
33.613,0.5481,0.3604,-0.1877,0.02,35.263,1.7254638671875,176
33.663,0.5481,0.3604,-0.1877,0.006,37.424,0.0,176
33.713,0.5484,0.3604,-0.188,0.006,36.117,0.0,-255
33.763,0.5484,0.3604,-0.188,0.004,35.043,0.0,-255
33.818,0.5484,0.3604,-0.188,0.002,33.358,0.0,-255
33.863,0.5484,0.3604,-0.188,0.0,31.587,0.0,-255
33.918,0.5484,0.3604,-0.188,0.0,29.988,0.0,-255
33.963,0.5484,0.3604,-0.188,0.0,28.156,0.0,-248
34.018,0.5484,0.3604,-0.188,0.0,26.667,0.0,-247
34.066,0.5484,0.3604,-0.188,0.0,24.994,0.0,-247
34.115,0.5484,0.3604,-0.188,0.0,23.37,0.0,-234
34.165,0.5485,0.3604,-0.1881,0.0,21.978,0.0,-234
34.215,0.5491,0.3604,-0.1887,0.0,20.44,0.0,-223
34.265,0.55,0.3604,-0.1896,0.0,19.451,0.0,-223
34.315,0.5529,0.3604,-0.1925,0.0,18.303,0.0,-217
34.365,0.5564,0.3604,-0.196,0.002,16.764,0.0,-217
34.415,0.5613,0.3604,-0.2009,0.012,16.142,0.0,-211
34.465,0.5639,0.3604,-0.2035,0.018,14.86,0.0,-211
34.515,0.5671,0.3604,-0.2067,0.052,14.017,0.0,-205
34.565,0.5703,0.3604,-0.2099,0.058,13.394,0.0,-201
34.615,0.5743,0.3604,-0.2139,0.064,12.589,1.2548828125,-201
34.665,0.577,0.3604,-0.2166,0.064,12.015,15.5291748046875,-198
34.715,0.5806,0.3604,-0.2202,0.064,11.172,35.88165283203125,-198
34.765,0.5836,0.3604,-0.2232,0.064,10.867,49.7637939453125,0
34.815,0.5869,0.3604,-0.2265,0.064,10.745,49.99908447265625,216
34.865,0.59,0.3604,-0.2296,0.064,10.366,49.99908447265625,216
34.915,0.5932,0.3604,-0.2328,0.064,12.466,49.99908447265625,255
34.965,0.5969,0.3604,-0.2365,0.064,13.98,49.99908447265625,255
35.015,0.5981,0.3604,-0.2377,0.064,15.568,49.99908447265625,255
35.065,0.6004,0.3604,-0.24,0.062,17.302,49.99908447265625,255
35.115,0.6015,0.3604,-0.2411,0.062,19.06,49.99908447265625,255
35.165,0.6019,0.3604,-0.2415,0.06,20.818,49.99908447265625,248
35.215,0.6019,0.3604,-0.2415,0.046,22.564,49.99908447265625,248
35.265,0.6019,0.3604,-0.2415,0.024,26.862,49.99908447265625,237
35.315,0.6019,0.3604,-0.2415,0.022,26.654,49.99908447265625,234
35.365,0.6019,0.3604,-0.2415,0.008,28.413,49.99908447265625,234
35.415,0.6019,0.3604,-0.2415,0.0,29.206,49.99908447265625,216
35.465,0.6019,0.3604,-0.2415,0.0,31.087,49.99908447265625,216
35.515,0.6019,0.3604,-0.2415,0.0,33.382,49.99908447265625,213
35.565,0.6,0.3604,-0.2396,0.0,33.126,49.99908447265625,206
35.615,0.5987,0.3604,-0.2383,0.0,33.578,49.99908447265625,206
35.665,0.5969,0.3604,-0.2365,0.0,36.361,40.11688232421875,202
35.715,0.5952,0.3604,-0.2348,0.0,35.629,8.9410400390625,202
35.765,0.5934,0.3604,-0.233,-0.026,36.288,1.568603515625,146
35.815,0.5911,0.3604,-0.2307,-0.034,38.132,0.1568603515625,-223
35.865,0.5891,0.3604,-0.2287,-0.036,35.775,0.0,-223
35.915,0.5879,0.3604,-0.2275,-0.036,34.725,0.0,-255
35.97,0.587,0.3604,-0.2266,-0.036,33.138,0.0,-255
36.021,0.5859,0.3604,-0.2255,-0.034,31.368,0.0,-255
36.074,0.5852,0.3604,-0.2248,-0.034,29.487,0.0,-255
36.117,0.5852,0.3604,-0.2248,-0.024,27.888,0.0,-255
36.167,0.5852,0.3604,-0.2248,-0.0216,26.862,0.0,-240
36.217,0.5852,0.3604,-0.2248,-0.0164,24.762,0.0,-240
36.267,0.5852,0.3604,-0.2248,-0.0132,23.309,0.0,-238
36.323,0.5841,0.3604,-0.2237,-0.0132,22.247,0.0,-238
36.367,0.5841,0.3604,-0.2237,0.0,21.355,0.0,-222
36.417,0.5841,0.3604,-0.2237,0.0,19.243,0.0,-222
36.467,0.5841,0.3604,-0.2237,0.0,18.046,0.0,-222
36.517,0.5887,0.3604,-0.2283,0.0,16.838,0.0,-211
36.567,0.5924,0.3604,-0.232,0.0,15.91,0.0,-211
36.617,0.5949,0.3604,-0.2345,0.0,14.908,0.0,-206
36.667,0.5994,0.3604,-0.239,0.0,14.176,5.4901123046875,-206
36.717,0.6017,0.3604,-0.2413,0.046,13.407,20.0,-201
36.767,0.6043,0.3604,-0.2439,0.05,12.32,45.29327392578125,-180
36.817,0.6056,0.3604,-0.2452,0.05,12.21,49.99908447265625,-180
36.867,0.6071,0.3604,-0.2467,0.05,11.905,49.99908447265625,253
36.917,0.6071,0.3604,-0.2467,0.05,12.918,49.99908447265625,253
36.967,0.609,0.3604,-0.2486,0.046,14.335,49.99908447265625,255
37.017,0.61,0.3604,-0.2496,0.038,16.081,49.99908447265625,255
37.067,0.6106,0.3604,-0.2502,0.03,17.79,49.99908447265625,255
37.117,0.6106,0.3604,-0.2502,0.026,19.536,49.99908447265625,255
37.167,0.6106,0.3604,-0.2502,0.02,21.197,49.99908447265625,246
37.217,0.6106,0.3604,-0.2502,0.012,23.004,49.99908447265625,246
37.267,0.6106,0.3604,-0.2502,0.0,24.799,49.99908447265625,235
37.317,0.6106,0.3604,-0.2502,0.0,26.435,49.99908447265625,232
37.367,0.6106,0.3604,-0.2502,0.0,30.891,49.99908447265625,232
37.417,0.6106,0.3604,-0.2502,0.0,29.853,49.99908447265625,219
37.467,0.6092,0.3604,-0.2488,0.0,31.429,49.99908447265625,219
37.517,0.6077,0.3604,-0.2473,0.0,32.43,49.99908447265625,208
37.567,0.6057,0.3604,-0.2453,0.0,33.284,46.4697265625,206
37.617,0.6037,0.3604,-0.2433,0.0,35.824,14.5880126953125,206
37.667,0.6009,0.3604,-0.2405,-0.028,34.847,4.39208984375,189
37.717,0.5994,0.3604,-0.239,-0.03,35.714,1.7254638671875,189
37.767,0.5968,0.3604,-0.2364,-0.03,36.484,1.2548828125,-249
37.817,0.5952,0.3604,-0.2348,-0.032,35.324,1.2548828125,-249
37.873,0.5928,0.3604,-0.2324,-0.04,33.712,1.2548828125,-255
37.917,0.5908,0.3604,-0.2304,-0.04,31.99,1.2548828125,-255
37.967,0.5896,0.3604,-0.2292,-0.04,30.208,1.0980224609375,-253
38.017,0.5877,0.3604,-0.2273,-0.04,28.547,1.0980224609375,-253
38.068,0.5863,0.3604,-0.2259,-0.038,27.07,1.0980224609375,-239
38.117,0.5863,0.3604,-0.2259,-0.032,27.265,1.0980224609375,-239
38.167,0.5863,0.3604,-0.2259,-0.032,24.029,1.0980224609375,-230
38.217,0.5863,0.3604,-0.2259,-0.0275,22.65,1.0980224609375,-230
38.267,0.5863,0.3604,-0.2259,-0.024,21.734,1.0980224609375,-221
38.317,0.5863,0.3604,-0.2259,0.0,20.208,1.0980224609375,-220
38.367,0.5863,0.3604,-0.2259,0.0,19.121,1.0980224609375,-220
38.417,0.5863,0.3604,-0.2259,0.0,17.949,1.0980224609375,-212
38.467,0.5867,0.3604,-0.2263,0.0,16.557,1.0980224609375,-212
38.517,0.5882,0.3604,-0.2278,0.0,15.934,1.0980224609375,-206
38.567,0.5901,0.3604,-0.2297,0.0,15.433,10.980224609375,-206
38.617,0.5919,0.3604,-0.2315,0.0,14.274,31.4111328125,-200
38.667,0.5934,0.3604,-0.233,0.008,13.565,49.99908447265625,-200
